_id,clave_entidad,entidad_federativa,clave_municipio,municipio,grupo,poblacion,pobreza_porcentaje,carencia_rezago_educativo_porcentaje,carencia_servicios_de_salud_porcentaje,carencia_seguridad_social_porcentaje,carencia_calidad_espacios_vivienda_porcentaje,carencia_servicios_basicos_vivienda_porcentaje,carencia_alimentacion_nutritiva_calidad_porcentaje,ingreso_inferior_a_lpi_porcentaje,periodo,entidad,entidad_federativa_etq
5994,20,Oaxaca,20259,San Miguel Ahuehuetitlán,Población indígena,1957,90.266371,61.154273,23.806881,81.132075,45.948946,94.339623,72.419534,90.427858,2010-01-01,Oaxaca,Oaxaca
5995,20,Oaxaca,20260,San Miguel Aloápam,Población indígena,2475,94.73567,45.938144,43.876289,90.350515,40.989691,98.061856,34.474227,94.73567,2010-01-01,Oaxaca,Oaxaca
5996,20,Oaxaca,20261,San Miguel Amatitlán,Población indígena,2213,95.980826,42.920354,35.693215,85.39823,49.115044,95.722714,64.454277,95.980826,2010-01-01,Oaxaca,Oaxaca
5997,20,Oaxaca,20262,San Miguel Amatlán,Población indígena,274,77.279245,30.188679,64.528302,70.188679,34.339623,-999.0,-999.0,83.516981,2010-01-01,Oaxaca,Oaxaca
5998,20,Oaxaca,20263,San Miguel Coatlán,Población indígena,1323,94.623143,60.906959,22.908522,87.333855,81.626271,99.374511,39.3276,94.623143,2010-01-01,Oaxaca,Oaxaca
5999,20,Oaxaca,20264,San Miguel Chicahua,Población indígena,2182,94.793838,31.708683,32.156863,80.952381,37.254902,98.767507,66.610644,94.793838,2010-01-01,Oaxaca,Oaxaca
6000,20,Oaxaca,20265,San Miguel Chimalapa,Población indígena,3828,85.062785,39.212329,86.415525,83.219178,37.214612,76.997717,44.063927,85.300799,2010-01-01,Oaxaca,Oaxaca
6001,20,Oaxaca,20266,San Miguel del Puerto,Población indígena,1093,80.089184,51.70778,71.442125,83.965844,43.73814,73.244782,-999.0,80.351044,2010-01-01,Oaxaca,Oaxaca
6002,20,Oaxaca,20267,San Miguel del Río,Población indígena,252,86.205128,43.589744,-999.0,83.760684,-999.0,63.675214,-999.0,87.273504,2010-01-01,Oaxaca,Oaxaca
6003,20,Oaxaca,20268,San Miguel Ejutla,Población indígena,87,90.846154,58.974359,-999.0,97.435897,70.512821,93.589744,-999.0,90.846154,2010-01-01,Oaxaca,Oaxaca
6004,20,Oaxaca,20269,San Miguel el Grande,Población indígena,3645,85.530275,24.984709,42.905199,65.259939,37.400612,88.990826,15.718654,86.252599,2010-01-01,Oaxaca,Oaxaca
6005,20,Oaxaca,20270,San Miguel Huautla,Población indígena,747,93.716273,47.844228,26.842837,75.66064,49.930459,95.688456,41.029207,93.716273,2010-01-01,Oaxaca,Oaxaca
6006,20,Oaxaca,20271,San Miguel Mixtepec,Población indígena,3242,96.213893,44.846527,19.321486,93.796446,62.810985,98.610662,79.709208,96.213893,2010-01-01,Oaxaca,Oaxaca
6007,20,Oaxaca,20272,San Miguel Panixtlahuaca,Población indígena,6109,95.551992,46.015936,82.908367,91.932271,42.270916,72.47012,25.916335,95.72251,2010-01-01,Oaxaca,Oaxaca
6008,20,Oaxaca,20273,San Miguel Peras,Población indígena,1171,93.861333,48.933333,-999.0,88.0,67.333333,99.733333,44.133333,93.898667,2010-01-01,Oaxaca,Oaxaca
6009,20,Oaxaca,20274,San Miguel Piedras,Población indígena,868,96.979557,38.500852,-999.0,73.253833,81.431005,99.659284,19.250426,96.979557,2010-01-01,Oaxaca,Oaxaca
6010,20,Oaxaca,20275,San Miguel Quetzaltepec,Población indígena,6821,93.998897,52.592593,-999.0,91.111111,-999.0,70.811663,50.953507,94.179511,2010-01-01,Oaxaca,Oaxaca
6011,20,Oaxaca,20276,San Miguel Santa Flor,Población indígena,720,91.532544,67.899408,52.662722,83.87574,49.556213,79.881657,54.43787,91.668639,2010-01-01,Oaxaca,Oaxaca
6012,20,Oaxaca,20277,Villa Sola de Vega,Población indígena,768,83.151721,50.983945,-999.0,94.214413,77.478188,92.254323,-999.0,83.802998,2010-01-01,Oaxaca,Oaxaca
6013,20,Oaxaca,20278,San Miguel Soyaltepec,Población indígena,33051,82.063312,40.306691,42.419781,94.739768,57.19805,91.606764,34.808005,82.299787,2010-01-01,Oaxaca,Oaxaca
6014,20,Oaxaca,20279,San Miguel Suchixtepec,Población indígena,2771,89.936975,36.363636,42.016807,88.273491,43.391902,98.510313,31.779985,90.09893,2010-01-01,Oaxaca,Oaxaca
6015,20,Oaxaca,20280,Villa Talea de Castro,Población indígena,2013,85.974808,36.418401,57.502738,79.73713,31.051479,18.236583,12.102957,88.457831,2010-01-01,Oaxaca,Oaxaca
6016,20,Oaxaca,20281,San Miguel Tecomatlán,Población indígena,53,96.78,-999.0,-999.0,86.0,76.0,76.0,-999.0,96.78,2010-01-01,Oaxaca,Oaxaca
6017,20,Oaxaca,20282,San Miguel Tenango,Población indígena,53,95.807692,44.230769,-999.0,-999.0,-999.0,78.846154,36.538462,96.807692,2010-01-01,Oaxaca,Oaxaca
6018,20,Oaxaca,20283,San Miguel Tequixtepec,Población indígena,2,-999.0,-999.0,-888.0,-999.0,-999.0,-888.0,-888.0,-999.0,2010-01-01,Oaxaca,Oaxaca
6019,20,Oaxaca,20284,San Miguel Tilquiápam,Población indígena,3150,95.58486,57.621846,94.884203,91.842378,61.908054,97.787764,73.93709,95.642931,2010-01-01,Oaxaca,Oaxaca
6020,20,Oaxaca,20285,San Miguel Tlacamama,Población indígena,1875,86.645869,39.861352,75.909879,86.770653,53.264009,92.48989,43.905257,86.712305,2010-01-01,Oaxaca,Oaxaca
6021,20,Oaxaca,20286,San Miguel Tlacotepec,Población indígena,1190,86.967601,56.042032,54.728546,64.360771,34.150613,70.402802,32.486865,88.094571,2010-01-01,Oaxaca,Oaxaca
6022,20,Oaxaca,20287,San Miguel Tulancingo,Población indígena,60,89.258621,63.793103,-999.0,-999.0,-999.0,-999.0,-888.0,90.706897,2010-01-01,Oaxaca,Oaxaca
6023,20,Oaxaca,20288,San Miguel Yotao,Población indígena,611,95.845725,42.379182,34.758364,91.263941,46.468401,77.695167,55.018587,95.845725,2010-01-01,Oaxaca,Oaxaca
6024,20,Oaxaca,20289,San Nicolás,Población indígena,13,84.272727,-999.0,-999.0,90.909091,-999.0,90.909091,-888.0,84.272727,2010-01-01,Oaxaca,Oaxaca
6025,20,Oaxaca,20290,San Nicolás Hidalgo,Población indígena,3,-999.0,33.333333,-888.0,100.0,-888.0,-888.0,-888.0,-999.0,2010-01-01,Oaxaca,Oaxaca
6026,20,Oaxaca,20291,San Pablo Coatlán,Población indígena,132,91.929134,56.692913,56.692913,48.031496,50.393701,93.700787,-999.0,91.929134,2010-01-01,Oaxaca,Oaxaca
6027,20,Oaxaca,20292,San Pablo Cuatro Venados,Población indígena,437,96.926014,37.231504,13.603819,85.202864,58.711217,95.22673,26.252983,96.926014,2010-01-01,Oaxaca,Oaxaca
6028,20,Oaxaca,20293,San Pablo Etla,Población indígena,1858,42.336834,-999.0,34.542771,73.280203,-999.0,-999.0,-999.0,44.338075,2010-01-01,Oaxaca,Oaxaca
6029,20,Oaxaca,20294,San Pablo Huitzo,Población indígena,626,79.054908,33.44426,-999.0,71.8802,-999.0,91.680532,-999.0,79.950083,2010-01-01,Oaxaca,Oaxaca
6030,20,Oaxaca,20295,San Pablo Huixtepec,Población indígena,529,62.835465,33.19534,-999.0,88.71467,-999.0,-999.0,-999.0,63.512747,2010-01-01,Oaxaca,Oaxaca
6031,20,Oaxaca,20296,San Pablo Macuiltianguis,Población indígena,867,81.013158,43.899522,40.311005,72.607656,42.22488,41.626794,25.598086,82.570574,2010-01-01,Oaxaca,Oaxaca
6032,20,Oaxaca,20297,San Pablo Tijaltepec,Población indígena,2150,95.857564,32.80943,61.689587,79.469548,58.742633,97.053045,72.347741,96.03831,2010-01-01,Oaxaca,Oaxaca
6033,20,Oaxaca,20298,San Pablo Villa de Mitla,Población indígena,13704,69.355775,37.94061,53.983023,95.279461,31.485096,72.075951,12.857134,69.441392,2010-01-01,Oaxaca,Oaxaca
6034,20,Oaxaca,20299,San Pablo Yaganiza,Población indígena,1100,85.918293,37.560976,45.487805,83.170732,41.219512,60.609756,14.146341,86.135366,2010-01-01,Oaxaca,Oaxaca
6035,20,Oaxaca,20300,San Pedro Amuzgos,Población indígena,6017,90.472706,41.613924,60.601266,78.955696,36.036392,98.18038,55.577532,90.733782,2010-01-01,Oaxaca,Oaxaca
6036,20,Oaxaca,20301,San Pedro Apóstol,Población indígena,107,-999.0,54.081633,-999.0,59.183673,52.040816,100.0,-999.0,-999.0,2010-01-01,Oaxaca,Oaxaca
6037,20,Oaxaca,20302,San Pedro Atoyac,Población indígena,3425,94.696903,43.173198,89.348925,93.678887,40.139064,83.944374,55.91024,94.966498,2010-01-01,Oaxaca,Oaxaca
6038,20,Oaxaca,20303,San Pedro Cajonos,Población indígena,1154,87.314227,36.847492,67.451382,77.27738,50.051177,31.218014,13.613101,88.067554,2010-01-01,Oaxaca,Oaxaca
6039,20,Oaxaca,20304,San Pedro Coxcaltepec Cántaros,Población indígena,201,96.847561,40.853659,20.121951,79.268293,65.853659,81.097561,39.02439,96.847561,2010-01-01,Oaxaca,Oaxaca
6040,20,Oaxaca,20305,San Pedro Comitancillo,Población indígena,3589,50.114046,20.292107,13.85954,47.389683,10.503418,6.15289,6.401492,63.298633,2010-01-01,Oaxaca,Oaxaca
6041,20,Oaxaca,20306,San Pedro el Alto,Población indígena,3618,95.971014,51.90772,33.185448,94.08459,55.30908,71.665188,64.921621,96.080745,2010-01-01,Oaxaca,Oaxaca
6042,20,Oaxaca,20307,San Pedro Huamelula,Población indígena,1519,65.528417,47.428958,39.242219,59.133965,30.108254,53.247632,21.786198,67.268606,2010-01-01,Oaxaca,Oaxaca
6043,20,Oaxaca,20308,San Pedro Huilotepec,Población indígena,2599,79.572289,30.0,28.714859,62.931727,55.461847,-999.0,52.329317,86.097992,2010-01-01,Oaxaca,Oaxaca
6044,20,Oaxaca,20309,San Pedro Ixcatlán,Población indígena,4958,91.56057,48.284159,-999.0,95.24784,66.781849,81.836769,52.102395,91.736307,2010-01-01,Oaxaca,Oaxaca
6045,20,Oaxaca,20310,San Pedro Ixtlahuaca,Población indígena,1600,70.885269,30.453258,36.260623,86.11898,63.031161,64.022663,-999.0,71.269122,2010-01-01,Oaxaca,Oaxaca
6046,20,Oaxaca,20311,San Pedro Jaltepetongo,Población indígena,454,87.938356,43.835616,-999.0,74.429224,55.251142,-999.0,53.424658,88.082192,2010-01-01,Oaxaca,Oaxaca
6047,20,Oaxaca,20312,San Pedro Jicayán,Población indígena,5790,85.692392,31.55489,56.872738,83.837062,49.457796,96.902927,41.676905,85.837146,2010-01-01,Oaxaca,Oaxaca
6048,20,Oaxaca,20313,San Pedro Jocotipac,Población indígena,696,92.185629,48.652695,25.299401,76.047904,32.335329,85.329341,46.856287,92.194611,2010-01-01,Oaxaca,Oaxaca
6049,20,Oaxaca,20314,San Pedro Juchatengo,Población indígena,69,83.230769,50.769231,89.230769,81.538462,-999.0,-999.0,-888.0,84.138462,2010-01-01,Oaxaca,Oaxaca
6050,20,Oaxaca,20315,San Pedro Mártir,Población indígena,1503,88.738844,43.525969,40.526701,84.857352,85.808339,100.0,40.819312,88.738844,2010-01-01,Oaxaca,Oaxaca
6051,20,Oaxaca,20316,San Pedro Mártir Quiechapa,Población indígena,45,96.641026,-999.0,61.538462,79.487179,61.538462,100.0,-999.0,96.641026,2010-01-01,Oaxaca,Oaxaca
6052,20,Oaxaca,20317,San Pedro Mártir Yucuxaco,Población indígena,21,73.25,-999.0,90.0,90.0,-999.0,-999.0,-888.0,73.45,2010-01-01,Oaxaca,Oaxaca
6053,20,Oaxaca,20318,San Pedro Mixtepec -Dto. 22 -,Población indígena,5738,67.103911,35.93559,23.356084,93.405403,45.716426,62.949796,-999.0,67.487691,2010-01-01,Oaxaca,Oaxaca
6054,20,Oaxaca,20319,San Pedro Mixtepec -Dto. 26 -,Población indígena,1093,98.059444,35.953979,88.590604,85.810163,47.555129,86.289549,34.899329,98.561841,2010-01-01,Oaxaca,Oaxaca
6055,20,Oaxaca,20320,San Pedro Molinos,Población indígena,697,90.599034,32.045089,40.257649,73.590982,37.681159,94.847021,34.782609,90.818035,2010-01-01,Oaxaca,Oaxaca
6056,20,Oaxaca,20321,San Pedro Nopala,Población indígena,2,99.0,100.0,-888.0,-888.0,100.0,100.0,-888.0,99.0,2010-01-01,Oaxaca,Oaxaca
6057,20,Oaxaca,20322,San Pedro Ocopetatillo,Población indígena,881,92.210227,55.965909,10.653409,81.818182,34.375,90.767045,38.920455,92.664773,2010-01-01,Oaxaca,Oaxaca
6058,20,Oaxaca,20323,San Pedro Ocotepec,Población indígena,2131,96.700051,38.745574,30.854831,93.576125,50.935761,95.852301,50.126454,96.700051,2010-01-01,Oaxaca,Oaxaca
6059,20,Oaxaca,20324,San Pedro Pochutla,Población indígena,8724,69.777933,45.984759,25.456543,93.555432,66.659797,78.942746,25.13359,69.926183,2010-01-01,Oaxaca,Oaxaca
6060,20,Oaxaca,20325,San Pedro Quiatoni,Población indígena,6694,89.779721,47.053589,57.093715,94.313707,39.92811,89.199648,32.243117,89.864526,2010-01-01,Oaxaca,Oaxaca
6061,20,Oaxaca,20326,San Pedro Sochiápam,Población indígena,4895,97.324867,42.027748,62.113127,92.764141,42.497332,90.010672,60.832444,97.419637,2010-01-01,Oaxaca,Oaxaca
6062,20,Oaxaca,20327,San Pedro Tapanatepec,Población indígena,903,69.581695,-999.0,29.918217,90.42246,52.479584,-999.0,-999.0,69.811352,2010-01-01,Oaxaca,Oaxaca
6063,20,Oaxaca,20328,San Pedro Taviche,Población indígena,8,82.0,-999.0,-999.0,-999.0,100.0,100.0,-999.0,82.0,2010-01-01,Oaxaca,Oaxaca
6064,20,Oaxaca,20329,San Pedro Teozacoalco,Población indígena,35,91.424242,33.333333,81.818182,72.727273,-999.0,-999.0,-999.0,91.484848,2010-01-01,Oaxaca,Oaxaca
6065,20,Oaxaca,20330,San Pedro Teutila,Población indígena,1834,93.31608,47.688061,43.754313,82.470669,41.476881,79.986197,23.94755,93.837819,2010-01-01,Oaxaca,Oaxaca
6066,20,Oaxaca,20331,San Pedro Tidaá,Población indígena,582,94.581851,56.939502,86.120996,62.099644,39.857651,91.992883,24.199288,94.957295,2010-01-01,Oaxaca,Oaxaca
6067,20,Oaxaca,20332,San Pedro Topiltepec,Población indígena,8,-999.0,-888.0,-999.0,75.0,-999.0,-999.0,-999.0,-999.0,2010-01-01,Oaxaca,Oaxaca
6068,20,Oaxaca,20333,San Pedro Totolápam,Población indígena,355,87.332278,36.708861,92.721519,88.924051,36.075949,73.417722,-999.0,88.537975,2010-01-01,Oaxaca,Oaxaca
6134,20,Oaxaca,20400,Santa María Camotlán,Población indígena,27,89.769231,-999.0,-999.0,96.153846,-999.0,-999.0,-999.0,89.769231,2010-01-01,Oaxaca,Oaxaca
6069,20,Oaxaca,20334,Villa de Tututepec de Melchor Ocampo,Población indígena,8837,86.6884,55.06481,-999.0,95.408086,67.379615,94.302494,-999.0,86.744704,2010-01-01,Oaxaca,Oaxaca
6070,20,Oaxaca,20335,San Pedro Yaneri,Población indígena,1002,94.939525,41.144708,46.328294,90.388769,59.719222,59.935205,29.697624,95.352052,2010-01-01,Oaxaca,Oaxaca
6071,20,Oaxaca,20336,San Pedro Yólox,Población indígena,2242,84.683486,40.137615,31.146789,88.807339,41.284404,46.330275,41.238532,84.854128,2010-01-01,Oaxaca,Oaxaca
6072,20,Oaxaca,20337,San Pedro y San Pablo Ayutla,Población indígena,5367,85.877272,48.254033,52.767,82.438227,51.623443,78.782928,50.091893,87.006739,2010-01-01,Oaxaca,Oaxaca
6073,20,Oaxaca,20338,Villa de Etla,Población indígena,1675,58.98481,25.949367,51.012658,68.860759,26.582278,21.898734,12.151899,62.578481,2010-01-01,Oaxaca,Oaxaca
6074,20,Oaxaca,20339,San Pedro y San Pablo Teposcolula,Población indígena,263,71.336032,20.242915,54.65587,76.11336,31.983806,39.271255,-999.0,73.299595,2010-01-01,Oaxaca,Oaxaca
6075,20,Oaxaca,20340,San Pedro y San Pablo Tequixtepec,Población indígena,443,75.973995,53.191489,24.822695,40.189125,22.222222,55.082742,26.241135,79.472813,2010-01-01,Oaxaca,Oaxaca
6076,20,Oaxaca,20342,San Raymundo Jalpan,Población indígena,220,65.190244,27.804878,39.512195,75.609756,43.902439,65.365854,-999.0,65.712195,2010-01-01,Oaxaca,Oaxaca
6077,20,Oaxaca,20343,San Sebastián Abasolo,Población indígena,1112,79.781148,29.035753,50.270856,76.923077,36.294691,78.873239,-999.0,80.35753,2010-01-01,Oaxaca,Oaxaca
6078,20,Oaxaca,20344,San Sebastián Coatlán,Población indígena,96,91.132353,50.0,-999.0,-999.0,54.411765,80.882353,-999.0,95.5,2010-01-01,Oaxaca,Oaxaca
6079,20,Oaxaca,20345,San Sebastián Ixcapa,Población indígena,753,85.301989,42.857143,81.916817,73.779385,44.122966,95.117541,23.688969,86.43038,2010-01-01,Oaxaca,Oaxaca
6080,20,Oaxaca,20346,San Sebastián Nicananduta,Población indígena,1317,74.48818,34.397163,-999.0,-999.0,35.106383,53.664303,23.167849,91.921986,2010-01-01,Oaxaca,Oaxaca
6081,20,Oaxaca,20347,San Sebastián Río Hondo,Población indígena,869,96.680437,46.658566,39.975699,82.867558,56.986634,98.298906,23.693803,96.953827,2010-01-01,Oaxaca,Oaxaca
6082,20,Oaxaca,20348,San Sebastián Tecomaxtlahuaca,Población indígena,4357,89.975139,53.415399,74.46295,63.31161,42.457157,89.065894,55.901521,90.524982,2010-01-01,Oaxaca,Oaxaca
6083,20,Oaxaca,20349,San Sebastián Teitipac,Población indígena,1241,78.599222,48.249027,76.750973,68.287938,23.832685,95.136187,24.902724,78.805447,2010-01-01,Oaxaca,Oaxaca
6085,20,Oaxaca,20351,San Simón Almolongas,Población indígena,13,87.666667,50.0,91.666667,83.333333,-999.0,100.0,-999.0,87.666667,2010-01-01,Oaxaca,Oaxaca
6086,20,Oaxaca,20352,San Simón Zahuatlán,Población indígena,3759,99.008276,57.875862,69.131034,83.531034,72.468966,77.958621,89.268966,99.008276,2010-01-01,Oaxaca,Oaxaca
6087,20,Oaxaca,20353,Santa Ana,Población indígena,27,92.0,-999.0,75.0,75.0,-999.0,100.0,-999.0,92.0,2010-01-01,Oaxaca,Oaxaca
6088,20,Oaxaca,20354,Santa Ana Ateixtlahuaca,Población indígena,509,90.326531,54.227405,-999.0,44.897959,54.810496,86.588921,50.437318,91.38484,2010-01-01,Oaxaca,Oaxaca
6089,20,Oaxaca,20355,Santa Ana Cuauhtémoc,Población indígena,555,94.325323,57.301294,87.985213,76.709797,51.016636,99.075786,33.456562,94.325323,2010-01-01,Oaxaca,Oaxaca
6090,20,Oaxaca,20356,Santa Ana del Valle,Población indígena,1943,83.93403,45.959318,59.538208,83.122595,20.890599,71.742716,22.924684,84.247938,2010-01-01,Oaxaca,Oaxaca
6091,20,Oaxaca,20357,Santa Ana Tavela,Población indígena,44,78.931818,-999.0,79.545455,65.909091,-999.0,97.727273,-999.0,78.931818,2010-01-01,Oaxaca,Oaxaca
6092,20,Oaxaca,20358,Santa Ana Tlapacoyan,Población indígena,37,96.194444,61.111111,88.888889,91.666667,80.555556,100.0,75.0,96.194444,2010-01-01,Oaxaca,Oaxaca
6093,20,Oaxaca,20359,Santa Ana Yareni,Población indígena,801,90.404639,42.139175,96.520619,76.93299,41.108247,94.201031,27.061856,90.724227,2010-01-01,Oaxaca,Oaxaca
6094,20,Oaxaca,20360,Santa Ana Zegache,Población indígena,2001,87.646722,42.872008,88.137357,79.916753,61.186264,88.55359,22.112383,88.286681,2010-01-01,Oaxaca,Oaxaca
6095,20,Oaxaca,20361,Santa Catalina Quierí,Población indígena,906,98.750602,44.939759,65.180723,88.072289,47.349398,100.0,46.86747,98.750602,2010-01-01,Oaxaca,Oaxaca
6096,20,Oaxaca,20362,Santa Catarina Cuixtla,Población indígena,589,70.632541,51.1883,49.360146,67.641682,34.734918,71.480804,-999.0,70.722121,2010-01-01,Oaxaca,Oaxaca
6097,20,Oaxaca,20363,Santa Catarina Ixtepeji,Población indígena,340,76.47352,50.46729,42.679128,57.943925,28.34891,53.894081,-999.0,78.021807,2010-01-01,Oaxaca,Oaxaca
6098,20,Oaxaca,20364,Santa Catarina Juquila,Población indígena,6129,68.406735,66.870946,53.448571,97.784288,51.872542,90.982727,-999.0,68.438702,2010-01-01,Oaxaca,Oaxaca
6099,20,Oaxaca,20365,Santa Catarina Lachatao,Población indígena,840,86.598237,23.173804,34.382872,74.559194,45.843829,58.816121,-999.0,88.79471,2010-01-01,Oaxaca,Oaxaca
6100,20,Oaxaca,20366,Santa Catarina Loxicha,Población indígena,867,90.694757,57.116105,46.629213,79.775281,59.17603,98.127341,53.370787,90.694757,2010-01-01,Oaxaca,Oaxaca
6101,20,Oaxaca,20367,Santa Catarina Mechoacán,Población indígena,4512,93.948389,42.019134,91.062437,88.620342,44.914401,81.344411,94.864048,94.377895,2010-01-01,Oaxaca,Oaxaca
6102,20,Oaxaca,20368,Santa Catarina Minas,Población indígena,51,75.52,-999.0,-999.0,82.0,-999.0,88.0,-999.0,75.52,2010-01-01,Oaxaca,Oaxaca
6103,20,Oaxaca,20369,Santa Catarina Quiané,Población indígena,53,85.255319,51.06383,-999.0,87.234043,-999.0,-999.0,-999.0,90.191489,2010-01-01,Oaxaca,Oaxaca
6104,20,Oaxaca,20370,Santa Catarina Tayata,Población indígena,144,90.778626,32.061069,91.603053,75.572519,62.59542,90.839695,-999.0,90.778626,2010-01-01,Oaxaca,Oaxaca
6105,20,Oaxaca,20371,Santa Catarina Ticuá,Población indígena,882,83.786982,36.804734,26.863905,73.017751,40.35503,79.763314,29.704142,84.678107,2010-01-01,Oaxaca,Oaxaca
6106,20,Oaxaca,20372,Santa Catarina Yosonotú,Población indígena,1872,95.027211,40.192744,84.46712,74.603175,39.909297,97.108844,57.653061,95.121315,2010-01-01,Oaxaca,Oaxaca
6107,20,Oaxaca,20373,Santa Catarina Zapoquila,Población indígena,4,-999.0,-999.0,-999.0,100.0,-999.0,-999.0,-999.0,-999.0,2010-01-01,Oaxaca,Oaxaca
6108,20,Oaxaca,20374,Santa Cruz Acatepec,Población indígena,1452,93.839144,44.928685,24.801902,89.144216,70.919176,92.472266,69.33439,94.015848,2010-01-01,Oaxaca,Oaxaca
6109,20,Oaxaca,20375,Santa Cruz Amilpas,Población indígena,2585,61.533816,19.202899,21.256039,63.164251,35.386473,58.937198,16.425121,65.371981,2010-01-01,Oaxaca,Oaxaca
6110,20,Oaxaca,20376,Santa Cruz de Bravo,Población indígena,19,95.555556,61.111111,-999.0,100.0,100.0,-999.0,100.0,95.555556,2010-01-01,Oaxaca,Oaxaca
6111,20,Oaxaca,20377,Santa Cruz Itundujia,Población indígena,999,91.622176,53.223412,-999.0,89.717241,86.477944,100.0,-999.0,91.622176,2010-01-01,Oaxaca,Oaxaca
6112,20,Oaxaca,20378,Santa Cruz Mixtepec,Población indígena,1016,90.262126,45.304438,61.093911,88.028896,56.346749,96.697626,48.194014,90.463364,2010-01-01,Oaxaca,Oaxaca
6113,20,Oaxaca,20379,Santa Cruz Nundaco,Población indígena,2922,92.410105,30.383275,-999.0,-999.0,70.034843,90.243902,50.243902,93.873868,2010-01-01,Oaxaca,Oaxaca
6114,20,Oaxaca,20380,Santa Cruz Papalutla,Población indígena,1383,80.294167,39.166667,59.083333,80.75,24.0,78.5,17.083333,80.6425,2010-01-01,Oaxaca,Oaxaca
6115,20,Oaxaca,20381,Santa Cruz Tacache de Mina,Población indígena,16,65.733333,-999.0,-999.0,-999.0,-888.0,-999.0,-999.0,-999.0,2010-01-01,Oaxaca,Oaxaca
6116,20,Oaxaca,20382,Santa Cruz Tacahua,Población indígena,958,92.828905,31.987248,29.649309,28.58661,64.824655,100.0,51.009564,92.828905,2010-01-01,Oaxaca,Oaxaca
6117,20,Oaxaca,20383,Santa Cruz Tayata,Población indígena,21,94.789474,-999.0,-999.0,84.210526,-999.0,94.736842,-888.0,94.789474,2010-01-01,Oaxaca,Oaxaca
6118,20,Oaxaca,20384,Santa Cruz Xitla,Población indígena,3821,94.414972,54.858757,84.011299,83.022599,36.497175,92.853107,55.903955,94.829944,2010-01-01,Oaxaca,Oaxaca
6119,20,Oaxaca,20385,Santa Cruz Xoxocotlán,Población indígena,23665,61.592719,27.527373,39.01996,86.156944,36.889537,72.322829,14.979243,62.053506,2010-01-01,Oaxaca,Oaxaca
6120,20,Oaxaca,20386,Santa Cruz Zenzontepec,Población indígena,13492,94.212186,47.855115,9.815056,85.994935,54.370348,99.485841,75.067148,94.251017,2010-01-01,Oaxaca,Oaxaca
6121,20,Oaxaca,20387,Santa Gertrudis,Población indígena,23,-999.0,-999.0,-999.0,68.181818,-999.0,-999.0,-999.0,-999.0,2010-01-01,Oaxaca,Oaxaca
6122,20,Oaxaca,20388,Santa Inés del Monte,Población indígena,25,97.958333,-999.0,-999.0,100.0,-999.0,100.0,-999.0,97.958333,2010-01-01,Oaxaca,Oaxaca
6123,20,Oaxaca,20389,Santa Inés Yatzeche,Población indígena,907,91.137161,61.08453,74.641148,88.676236,44.338118,86.92185,50.877193,91.137161,2010-01-01,Oaxaca,Oaxaca
6124,20,Oaxaca,20390,Santa Lucía del Camino,Población indígena,15553,55.993184,19.859728,34.560205,77.609839,30.98706,35.406815,13.183703,57.386847,2010-01-01,Oaxaca,Oaxaca
6125,20,Oaxaca,20391,Santa Lucía Miahuatlán,Población indígena,3356,98.798343,56.84469,81.338244,90.392879,77.777778,97.697974,80.417434,98.944444,2010-01-01,Oaxaca,Oaxaca
6126,20,Oaxaca,20392,Santa Lucía Monteverde,Población indígena,5535,95.521554,41.079812,-999.0,47.631242,56.956893,99.594537,45.497226,95.521554,2010-01-01,Oaxaca,Oaxaca
6127,20,Oaxaca,20393,Santa Lucía Ocotlán,Población indígena,3453,92.779636,52.025269,22.296544,91.415831,36.08324,92.047566,61.204013,92.88926,2010-01-01,Oaxaca,Oaxaca
6128,20,Oaxaca,20394,Santa María Alotepec,Población indígena,2758,95.565443,32.521947,80.806065,87.110934,24.900239,60.814046,23.503591,96.549481,2010-01-01,Oaxaca,Oaxaca
6129,20,Oaxaca,20395,Santa María Apazco,Población indígena,1892,90.089062,49.013748,43.096234,77.884041,52.779438,92.887029,58.637179,90.210998,2010-01-01,Oaxaca,Oaxaca
6130,20,Oaxaca,20396,Santa María la Asunción,Población indígena,3240,95.236307,59.76576,54.25422,80.399587,55.149845,94.316225,77.230451,95.245608,2010-01-01,Oaxaca,Oaxaca
6131,20,Oaxaca,20397,Heroica Ciudad de Tlaxiaco,Población indígena,11350,49.933264,15.099024,69.676916,71.355234,29.244651,55.110859,6.73738,52.281227,2010-01-01,Oaxaca,Oaxaca
6132,20,Oaxaca,20398,Ayoquezco de Aldama,Población indígena,966,82.644394,60.815402,40.996602,71.007928,36.01359,73.612684,24.00906,83.404304,2010-01-01,Oaxaca,Oaxaca
6133,20,Oaxaca,20399,Santa María Atzompa,Población indígena,9395,63.583279,25.74003,42.186948,85.621159,38.970673,60.094117,13.394371,64.761198,2010-01-01,Oaxaca,Oaxaca
6135,20,Oaxaca,20401,Santa María Colotepec,Población indígena,4629,79.301822,54.855674,17.180596,93.334269,54.557925,78.725854,19.444434,79.919236,2010-01-01,Oaxaca,Oaxaca
6136,20,Oaxaca,20402,Santa María Cortijo,Población indígena,113,89.935484,46.236559,53.763441,90.322581,63.44086,82.795699,55.913978,90.0,2010-01-01,Oaxaca,Oaxaca
